"Epoch (UTC)",""
2013-02-14T20:57:30.134Z,NaN
2013-02-14T20:57:40.989Z,NaN
2013-02-14T20:57:51.845Z,NaN
2013-02-14T20:58:02.701Z,NaN
2013-02-14T20:58:13.557Z,NaN
2013-02-14T20:58:24.413Z,NaN
2013-02-14T20:58:35.268Z,NaN
2013-02-14T20:58:46.124Z,NaN
2013-02-14T20:58:56.980Z,NaN
2013-02-14T20:59:07.836Z,NaN
2013-02-14T20:59:18.691Z,NaN
2013-02-14T20:59:29.547Z,NaN
2013-02-14T20:59:40.403Z,NaN
2013-02-14T20:59:51.259Z,NaN
2013-02-14T21:00:02.114Z,NaN
2013-02-14T21:00:12.970Z,NaN
2013-02-14T21:00:23.826Z,NaN
2013-02-14T21:00:34.682Z,NaN
2013-02-14T21:00:45.537Z,NaN
2013-02-14T21:00:56.393Z,NaN
2013-02-14T21:01:07.249Z,NaN
2013-02-14T21:01:18.105Z,NaN
2013-02-14T21:01:28.960Z,NaN
2013-02-14T21:01:39.816Z,NaN
2013-02-14T21:01:50.672Z,NaN
2013-02-14T21:02:01.528Z,NaN
2013-02-14T21:02:12.383Z,NaN
2013-02-14T21:02:23.239Z,NaN
2013-02-14T21:02:34.095Z,NaN
2013-02-14T21:02:44.951Z,NaN
2013-02-14T21:02:55.806Z,NaN
2013-02-14T21:03:06.662Z,NaN
2013-02-14T21:03:17.518Z,NaN
2013-02-14T21:03:28.374Z,NaN
2013-02-14T21:03:39.229Z,NaN
2013-02-14T21:03:50.085Z,NaN
2013-02-14T21:04:00.941Z,NaN
2013-02-14T21:04:11.797Z,NaN
2013-02-14T21:04:22.652Z,NaN
2013-02-14T21:04:33.508Z,NaN
2013-02-14T21:04:44.364Z,NaN
2013-02-14T21:04:55.220Z,NaN
2013-02-14T21:05:06.075Z,NaN
2013-02-14T21:05:16.931Z,NaN
2013-02-14T21:05:27.787Z,NaN
2013-02-14T21:05:38.643Z,NaN
2013-02-14T21:05:49.498Z,NaN
2013-02-14T21:06:00.354Z,NaN
2013-02-14T21:06:11.210Z,NaN
2013-02-14T21:06:22.066Z,NaN
2013-02-14T21:06:32.921Z,NaN
2013-02-14T21:06:43.777Z,NaN
2013-02-14T21:06:54.633Z,NaN
2013-02-14T21:07:05.489Z,NaN
2013-02-14T21:07:16.344Z,NaN
2013-02-14T21:07:27.200Z,NaN
2013-02-14T21:07:38.056Z,NaN
2013-02-14T21:07:48.912Z,NaN
2013-02-14T21:07:59.767Z,NaN
2013-02-14T21:08:10.623Z,NaN
2013-02-14T21:08:21.479Z,NaN
2013-02-14T21:08:32.335Z,NaN
2013-02-14T21:08:43.190Z,NaN
2013-02-14T21:08:54.046Z,NaN
2013-02-14T21:09:04.902Z,NaN
2013-02-14T21:09:15.758Z,NaN
2013-02-14T21:09:26.613Z,NaN
2013-02-14T21:09:37.469Z,NaN
2013-02-14T21:09:48.325Z,NaN
2013-02-14T21:09:59.181Z,NaN
2013-02-14T21:10:10.036Z,NaN
2013-02-14T21:10:20.892Z,NaN
2013-02-14T21:10:31.748Z,NaN
2013-02-14T21:10:42.604Z,NaN
2013-02-14T21:10:53.459Z,NaN
2013-02-14T21:11:04.315Z,NaN
2013-02-14T21:11:15.171Z,NaN
2013-02-14T21:11:26.027Z,NaN
2013-02-14T21:11:36.882Z,NaN
2013-02-14T21:11:47.738Z,NaN
2013-02-14T21:11:58.594Z,NaN
2013-02-14T21:12:09.449Z,NaN
2013-02-14T21:12:20.305Z,NaN
2013-02-14T21:12:31.161Z,NaN
2013-02-14T21:12:42.017Z,NaN
2013-02-14T21:12:52.873Z,NaN
2013-02-14T21:13:03.728Z,NaN
2013-02-14T21:13:14.584Z,NaN
2013-02-14T21:13:25.440Z,NaN
2013-02-14T21:13:36.295Z,NaN
2013-02-14T21:13:47.151Z,NaN
2013-02-14T21:13:58.007Z,NaN
2013-02-14T21:14:08.863Z,NaN
2013-02-14T21:14:19.719Z,NaN
2013-02-14T21:14:30.574Z,NaN
2013-02-14T21:14:41.430Z,NaN
2013-02-14T21:14:52.286Z,NaN
2013-02-14T21:15:03.142Z,NaN
2013-02-14T21:15:13.997Z,NaN
2013-02-14T21:15:24.853Z,NaN
2013-02-14T21:15:35.709Z,NaN
2013-02-14T21:15:46.564Z,NaN
2013-02-14T21:15:57.420Z,NaN
2013-02-14T21:16:08.276Z,NaN
2013-02-14T21:16:19.132Z,NaN
2013-02-14T21:16:29.988Z,NaN
2013-02-14T21:16:40.843Z,NaN
2013-02-14T21:16:51.699Z,NaN
2013-02-14T21:17:02.555Z,NaN
2013-02-14T21:17:13.410Z,NaN
2013-02-14T21:17:24.266Z,NaN
2013-02-14T21:17:35.122Z,NaN
2013-02-14T21:17:45.978Z,NaN
2013-02-14T21:17:56.833Z,NaN
2013-02-14T21:18:07.689Z,NaN
2013-02-14T21:18:18.545Z,NaN
2013-02-14T21:18:29.401Z,NaN
2013-02-14T21:18:40.257Z,NaN
2013-02-14T21:18:51.112Z,NaN
2013-02-14T21:19:01.968Z,NaN
2013-02-14T21:19:12.824Z,NaN
2013-02-14T21:19:23.679Z,NaN
2013-02-14T21:19:34.535Z,NaN
2013-02-14T21:19:45.391Z,NaN
2013-02-14T21:19:56.247Z,NaN
2013-02-14T21:20:07.102Z,NaN
2013-02-14T21:20:17.958Z,NaN
2013-02-14T21:20:28.814Z,NaN
2013-02-14T21:20:39.670Z,NaN
2013-02-14T21:20:50.525Z,NaN
2013-02-14T21:21:01.381Z,NaN
2013-02-14T21:21:12.237Z,NaN
2013-02-14T21:21:23.093Z,NaN
2013-02-14T21:21:33.948Z,NaN
2013-02-14T21:21:44.804Z,NaN
2013-02-14T21:21:55.660Z,NaN
2013-02-14T21:22:06.516Z,NaN
2013-02-14T21:22:17.371Z,NaN
2013-02-14T21:22:28.227Z,NaN
2013-02-14T21:22:39.083Z,NaN
2013-02-14T21:22:49.939Z,NaN
2013-02-14T21:23:00.794Z,NaN
2013-02-14T21:23:11.650Z,NaN
2013-02-14T21:23:22.506Z,NaN
2013-02-14T21:23:33.362Z,NaN
2013-02-14T21:23:44.217Z,NaN
2013-02-14T21:23:55.073Z,NaN
2013-02-14T21:24:05.929Z,NaN
2013-02-14T21:24:16.785Z,NaN
2013-02-14T21:24:27.640Z,NaN
2013-02-14T21:24:38.496Z,NaN
2013-02-14T21:24:49.352Z,NaN
2013-02-14T21:25:00.207Z,NaN
2013-02-14T21:25:11.063Z,NaN
2013-02-14T21:25:21.919Z,NaN
2013-02-14T21:25:32.775Z,NaN
2013-02-14T21:25:43.631Z,NaN
2013-02-14T21:25:54.486Z,NaN
2013-02-14T21:26:05.342Z,NaN
2013-02-14T21:26:16.198Z,NaN
2013-02-14T21:26:27.053Z,NaN
2013-02-14T21:26:37.909Z,NaN
2013-02-14T21:26:48.765Z,NaN
2013-02-14T21:26:59.621Z,NaN
2013-02-14T21:27:10.476Z,NaN
2013-02-14T21:27:21.332Z,NaN
2013-02-14T21:27:32.188Z,NaN
2013-02-14T21:27:43.044Z,NaN
2013-02-14T21:27:53.899Z,NaN
2013-02-14T21:28:04.755Z,NaN
2013-02-14T21:28:15.611Z,NaN
2013-02-14T21:28:26.467Z,NaN
2013-02-14T21:28:37.322Z,NaN
2013-02-14T21:28:48.178Z,NaN
2013-02-14T21:28:59.034Z,NaN
2013-02-14T21:29:09.890Z,NaN
2013-02-14T21:29:20.745Z,NaN
2013-02-14T21:29:31.601Z,NaN
2013-02-14T21:29:42.457Z,NaN
2013-02-14T21:29:53.313Z,NaN
2013-02-14T21:30:04.168Z,NaN
2013-02-14T21:30:15.024Z,NaN
2013-02-14T21:30:25.880Z,NaN
2013-02-14T21:30:36.736Z,NaN
2013-02-14T21:30:47.591Z,NaN
2013-02-14T21:30:58.447Z,NaN
2013-02-14T21:31:09.303Z,NaN
2013-02-14T21:31:20.158Z,NaN
2013-02-14T21:31:31.014Z,NaN
2013-02-14T21:31:41.870Z,NaN
2013-02-14T21:31:52.726Z,NaN
2013-02-14T21:32:03.582Z,NaN
2013-02-14T21:32:14.437Z,NaN
2013-02-14T21:32:25.293Z,NaN
2013-02-14T21:32:36.149Z,NaN
2013-02-14T21:32:47.004Z,NaN
2013-02-14T21:32:57.860Z,NaN
2013-02-14T21:33:08.716Z,NaN
2013-02-14T21:33:19.572Z,NaN
2013-02-14T21:33:30.427Z,NaN
2013-02-14T21:33:41.283Z,NaN
2013-02-14T21:33:52.139Z,NaN
2013-02-14T21:34:02.995Z,NaN
2013-02-14T21:34:13.850Z,NaN
2013-02-14T21:34:24.706Z,NaN
2013-02-14T21:34:35.562Z,NaN
2013-02-14T21:34:46.418Z,NaN
2013-02-14T21:34:57.273Z,NaN
2013-02-14T21:35:08.129Z,NaN
2013-02-14T21:35:18.985Z,NaN
2013-02-14T21:35:29.841Z,NaN
2013-02-14T21:35:40.696Z,NaN
2013-02-14T21:35:51.552Z,NaN
2013-02-14T21:36:02.408Z,NaN
2013-02-14T21:36:13.263Z,NaN
2013-02-14T21:36:24.119Z,NaN
2013-02-14T21:36:34.975Z,NaN
2013-02-14T21:36:45.831Z,NaN
2013-02-14T21:36:56.686Z,NaN
2013-02-14T21:37:07.542Z,NaN
2013-02-14T21:37:18.398Z,NaN
2013-02-14T21:37:29.254Z,NaN
2013-02-14T21:37:40.109Z,NaN
2013-02-14T21:37:50.965Z,NaN
2013-02-14T21:38:01.821Z,NaN
2013-02-14T21:38:12.677Z,NaN
2013-02-14T21:38:23.532Z,NaN
2013-02-14T21:38:34.388Z,NaN
2013-02-14T21:38:45.244Z,NaN
2013-02-14T21:38:56.100Z,NaN
2013-02-14T21:39:06.955Z,NaN
2013-02-14T21:39:17.811Z,NaN
2013-02-14T21:39:28.667Z,NaN
2013-02-14T21:39:39.523Z,NaN
2013-02-14T21:39:50.378Z,NaN
2013-02-14T21:40:01.234Z,NaN
2013-02-14T21:40:12.090Z,NaN
2013-02-14T21:40:22.945Z,NaN
2013-02-14T21:40:33.801Z,NaN
2013-02-14T21:40:44.657Z,NaN
2013-02-14T21:40:55.513Z,NaN
2013-02-14T21:41:06.368Z,NaN
2013-02-14T21:41:17.224Z,NaN
2013-02-14T21:41:28.080Z,NaN
2013-02-14T21:41:38.936Z,NaN
2013-02-14T21:41:49.791Z,NaN
2013-02-14T21:42:00.647Z,NaN
2013-02-14T21:42:11.503Z,NaN
2013-02-14T21:42:22.359Z,NaN
2013-02-14T21:42:33.214Z,NaN
2013-02-14T21:42:44.070Z,NaN
2013-02-14T21:42:54.926Z,NaN
2013-02-14T21:43:05.781Z,NaN
2013-02-14T21:43:16.637Z,NaN
2013-02-14T21:43:27.493Z,NaN
2013-02-14T21:43:38.349Z,NaN
2013-02-14T21:43:49.205Z,NaN
2013-02-14T21:44:00.060Z,NaN
2013-02-14T21:44:10.916Z,NaN
2013-02-14T21:44:21.772Z,NaN
2013-02-14T21:44:32.627Z,NaN
2013-02-14T21:44:43.483Z,NaN
2013-02-14T21:44:54.339Z,NaN
2013-02-14T21:45:05.195Z,NaN
2013-02-14T21:45:16.050Z,NaN
2013-02-14T21:45:26.906Z,NaN
2013-02-14T21:45:37.762Z,NaN
2013-02-14T21:45:48.618Z,NaN
2013-02-14T21:45:59.473Z,NaN
2013-02-14T21:46:10.329Z,NaN
2013-02-14T21:46:21.185Z,NaN
2013-02-14T21:46:32.041Z,NaN
2013-02-14T21:46:42.896Z,NaN
2013-02-14T21:46:53.752Z,NaN
2013-02-14T21:47:04.608Z,NaN
2013-02-14T21:47:15.463Z,NaN
2013-02-14T21:47:26.319Z,NaN
2013-02-14T21:47:37.175Z,NaN
2013-02-14T21:47:48.031Z,NaN
2013-02-14T21:47:58.886Z,NaN
2013-02-14T21:48:09.742Z,NaN
2013-02-14T21:48:20.598Z,NaN
2013-02-14T21:48:31.453Z,NaN
2013-02-14T21:48:42.309Z,NaN
2013-02-14T21:48:53.165Z,NaN
2013-02-14T21:49:04.021Z,NaN
2013-02-14T21:49:14.876Z,NaN
2013-02-14T21:49:25.732Z,NaN
2013-02-14T21:49:36.588Z,NaN
2013-02-14T21:49:47.443Z,NaN
2013-02-14T21:49:58.299Z,NaN
2013-02-14T21:50:09.155Z,NaN
2013-02-14T21:50:20.011Z,NaN
2013-02-14T21:50:30.866Z,NaN
2013-02-14T21:50:41.722Z,NaN
2013-02-14T21:50:52.578Z,NaN
2013-02-14T21:51:03.433Z,NaN
2013-02-14T21:51:14.289Z,NaN
2013-02-14T21:51:25.145Z,NaN
2013-02-14T21:51:36.001Z,NaN
2013-02-14T21:51:46.857Z,NaN
2013-02-14T21:51:57.712Z,NaN
2013-02-14T21:52:08.568Z,NaN
2013-02-14T21:52:19.424Z,NaN
2013-02-14T21:52:30.279Z,NaN
2013-02-14T21:52:41.135Z,NaN
2013-02-14T21:52:51.991Z,NaN
2013-02-14T21:53:02.847Z,NaN
2013-02-14T21:53:13.702Z,NaN
2013-02-14T21:53:24.558Z,NaN
2013-02-14T21:53:35.414Z,NaN
2013-02-14T21:53:46.270Z,NaN
2013-02-14T21:53:57.125Z,NaN
2013-02-14T21:54:07.981Z,NaN
2013-02-14T21:54:18.837Z,NaN
2013-02-14T21:54:29.693Z,NaN
2013-02-14T21:54:40.548Z,NaN
2013-02-14T21:54:51.404Z,NaN
2013-02-14T21:55:02.260Z,NaN
2013-02-14T21:55:13.115Z,NaN
2013-02-14T21:55:23.971Z,NaN
2013-02-14T21:55:34.827Z,NaN
2013-02-14T21:55:45.683Z,NaN
2013-02-14T21:55:56.538Z,NaN
2013-02-14T21:56:07.394Z,NaN
2013-02-14T21:56:18.250Z,NaN
2013-02-14T21:56:29.106Z,NaN
2013-02-14T21:56:39.961Z,NaN
2013-02-14T21:56:50.817Z,NaN
2013-02-14T21:57:01.673Z,NaN
2013-02-14T21:57:12.529Z,NaN
2013-02-14T21:57:23.384Z,NaN
2013-02-14T21:57:34.240Z,NaN
2013-02-14T21:57:45.096Z,NaN
2013-02-14T21:57:55.951Z,NaN
2013-02-14T21:58:06.807Z,NaN
2013-02-14T21:58:17.663Z,NaN
2013-02-14T21:58:28.519Z,NaN
2013-02-14T21:58:39.374Z,NaN
2013-02-14T21:58:50.230Z,NaN
2013-02-14T21:59:01.086Z,NaN
2013-02-14T21:59:11.942Z,NaN
2013-02-14T21:59:22.797Z,NaN
2013-02-14T21:59:33.653Z,NaN
2013-02-14T21:59:44.509Z,NaN
2013-02-14T21:59:55.364Z,NaN
2013-02-14T22:00:06.220Z,NaN
2013-02-14T22:00:17.076Z,NaN
2013-02-14T22:00:27.932Z,NaN
2013-02-14T22:00:38.787Z,NaN
2013-02-14T22:00:49.643Z,NaN
2013-02-14T22:01:00.499Z,NaN
2013-02-14T22:01:11.355Z,NaN
2013-02-14T22:01:22.210Z,NaN
2013-02-14T22:01:33.066Z,NaN
2013-02-14T22:01:43.922Z,NaN
2013-02-14T22:01:54.778Z,NaN
2013-02-14T22:02:05.633Z,NaN
2013-02-14T22:02:16.489Z,NaN
2013-02-14T22:02:27.345Z,NaN
2013-02-14T22:02:38.200Z,NaN
2013-02-14T22:02:49.056Z,NaN
2013-02-14T22:02:59.912Z,NaN
2013-02-14T22:03:10.768Z,NaN
2013-02-14T22:03:21.623Z,NaN
2013-02-14T22:03:32.479Z,NaN
2013-02-14T22:03:43.335Z,NaN
2013-02-14T22:03:54.191Z,NaN
2013-02-14T22:04:05.046Z,NaN
2013-02-14T22:04:15.902Z,NaN
2013-02-14T22:04:26.758Z,NaN
2013-02-14T22:04:37.614Z,NaN
2013-02-14T22:04:48.469Z,NaN
2013-02-14T22:04:59.325Z,NaN
2013-02-14T22:05:10.181Z,NaN
2013-02-14T22:05:21.036Z,NaN
2013-02-14T22:05:31.892Z,NaN
2013-02-14T22:05:42.748Z,NaN
2013-02-14T22:05:53.604Z,NaN
2013-02-14T22:06:04.459Z,NaN
2013-02-14T22:06:15.315Z,NaN
2013-02-14T22:06:26.171Z,NaN
2013-02-14T22:06:37.026Z,NaN
2013-02-14T22:06:47.882Z,NaN
2013-02-14T22:06:58.738Z,NaN
2013-02-14T22:07:09.594Z,NaN
2013-02-14T22:07:20.449Z,NaN
2013-02-14T22:07:31.305Z,NaN
2013-02-14T22:07:42.161Z,NaN
2013-02-14T22:07:53.017Z,NaN
2013-02-14T22:08:03.872Z,NaN
2013-02-14T22:08:14.728Z,NaN
2013-02-14T22:08:25.584Z,NaN
2013-02-14T22:08:36.439Z,NaN
2013-02-14T22:08:47.295Z,NaN
2013-02-14T22:08:58.151Z,NaN
2013-02-14T22:09:09.007Z,NaN
2013-02-14T22:09:19.863Z,NaN
2013-02-14T22:09:30.718Z,NaN
2013-02-14T22:09:41.574Z,NaN
2013-02-14T22:09:52.430Z,NaN
2013-02-14T22:10:03.285Z,NaN
2013-02-14T22:10:14.141Z,NaN
2013-02-14T22:10:24.997Z,NaN
2013-02-14T22:10:35.853Z,NaN
2013-02-14T22:10:46.708Z,NaN
2013-02-14T22:10:57.564Z,NaN
2013-02-14T22:11:08.420Z,NaN
2013-02-14T22:11:19.275Z,NaN
2013-02-14T22:11:30.131Z,NaN
2013-02-14T22:11:40.987Z,NaN
2013-02-14T22:11:51.843Z,NaN
2013-02-14T22:12:02.698Z,NaN
2013-02-14T22:12:13.554Z,NaN
2013-02-14T22:12:24.410Z,NaN
2013-02-14T22:12:35.266Z,NaN
2013-02-14T22:12:46.121Z,NaN
2013-02-14T22:12:56.977Z,NaN
2013-02-14T22:13:07.833Z,NaN
2013-02-14T22:13:18.688Z,NaN
2013-02-14T22:13:29.544Z,NaN
2013-02-14T22:13:40.400Z,NaN
2013-02-14T22:13:51.256Z,NaN
2013-02-14T22:14:02.111Z,NaN
2013-02-14T22:14:12.967Z,NaN
2013-02-14T22:14:23.823Z,NaN
2013-02-14T22:14:34.678Z,NaN
2013-02-14T22:14:45.534Z,NaN
2013-02-14T22:14:56.390Z,NaN
2013-02-14T22:15:07.246Z,NaN
2013-02-14T22:15:18.101Z,NaN
2013-02-14T22:15:28.957Z,NaN
2013-02-14T22:15:39.813Z,NaN
2013-02-14T22:15:50.669Z,NaN
2013-02-14T22:16:01.524Z,NaN
2013-02-14T22:16:12.380Z,NaN
2013-02-14T22:16:23.236Z,NaN
2013-02-14T22:16:34.091Z,NaN
2013-02-14T22:16:44.947Z,NaN
2013-02-14T22:16:55.803Z,NaN
2013-02-14T22:17:06.659Z,NaN
2013-02-14T22:17:17.514Z,NaN
2013-02-14T22:17:28.370Z,NaN
2013-02-14T22:17:39.226Z,NaN
2013-02-14T22:17:50.081Z,NaN
2013-02-14T22:18:00.937Z,NaN
2013-02-14T22:18:11.793Z,NaN
2013-02-14T22:18:22.649Z,NaN
2013-02-14T22:18:33.505Z,NaN
2013-02-14T22:18:44.360Z,NaN
2013-02-14T22:18:55.216Z,NaN
2013-02-14T22:19:06.072Z,NaN
2013-02-14T22:19:16.927Z,NaN
2013-02-14T22:19:27.783Z,NaN
2013-02-14T22:19:38.639Z,NaN
2013-02-14T22:19:49.495Z,NaN
2013-02-14T22:20:00.350Z,NaN
2013-02-14T22:20:11.206Z,NaN
2013-02-14T22:20:22.062Z,NaN
2013-02-14T22:20:32.917Z,NaN
2013-02-14T22:20:43.773Z,NaN
2013-02-14T22:20:54.629Z,NaN
2013-02-14T22:21:05.485Z,NaN
2013-02-14T22:21:16.340Z,NaN
2013-02-14T22:21:27.196Z,NaN
2013-02-14T22:21:38.052Z,NaN
2013-02-14T22:21:48.908Z,NaN
2013-02-14T22:21:59.763Z,NaN
2013-02-14T22:22:10.619Z,NaN
2013-02-14T22:22:21.475Z,NaN
2013-02-14T22:22:32.330Z,NaN
2013-02-14T22:22:43.186Z,NaN
2013-02-14T22:22:54.042Z,NaN
2013-02-14T22:23:04.898Z,NaN
2013-02-14T22:23:15.753Z,NaN
2013-02-14T22:23:26.609Z,NaN
2013-02-14T22:23:37.465Z,NaN
2013-02-14T22:23:48.321Z,NaN
2013-02-14T22:23:59.176Z,NaN
2013-02-14T22:24:10.032Z,NaN
2013-02-14T22:24:20.888Z,NaN
2013-02-14T22:24:31.743Z,NaN
2013-02-14T22:24:42.599Z,NaN
2013-02-14T22:24:53.455Z,NaN
2013-02-14T22:25:04.311Z,NaN
2013-02-14T22:25:15.166Z,NaN
2013-02-14T22:25:26.022Z,NaN
2013-02-14T22:25:36.878Z,NaN
2013-02-14T22:25:47.733Z,NaN
2013-02-14T22:25:58.589Z,NaN
2013-02-14T22:26:09.445Z,NaN
2013-02-14T22:26:20.301Z,NaN
2013-02-14T22:26:31.156Z,NaN
2013-02-14T22:26:42.012Z,NaN
2013-02-14T22:26:52.868Z,NaN
2013-02-14T22:27:03.724Z,NaN
2013-02-14T22:27:14.579Z,NaN
2013-02-14T22:27:25.435Z,NaN
2013-02-14T22:27:36.291Z,NaN
2013-02-14T22:27:47.146Z,NaN
2013-02-14T22:27:58.002Z,NaN
2013-02-14T22:28:08.858Z,NaN
2013-02-14T22:28:19.714Z,NaN
2013-02-14T22:28:30.569Z,NaN
2013-02-14T22:28:41.425Z,NaN
2013-02-14T22:28:52.281Z,NaN
2013-02-14T22:29:03.136Z,NaN
2013-02-14T22:29:13.992Z,NaN
2013-02-14T22:29:24.848Z,NaN
2013-02-14T22:29:35.704Z,NaN
2013-02-14T22:29:46.559Z,NaN
2013-02-14T22:29:57.415Z,NaN
2013-02-14T22:30:08.271Z,NaN
2013-02-14T22:30:19.126Z,NaN
2013-02-14T22:30:29.982Z,NaN
2013-02-14T22:30:40.838Z,NaN
2013-02-14T22:30:51.694Z,NaN
2013-02-14T22:31:02.549Z,NaN
2013-02-14T22:31:13.405Z,NaN
2013-02-14T22:31:24.261Z,NaN
2013-02-14T22:31:35.117Z,NaN
2013-02-14T22:31:45.972Z,NaN
2013-02-14T22:31:56.828Z,NaN
2013-02-14T22:32:07.684Z,NaN
2013-02-14T22:32:18.539Z,NaN
2013-02-14T22:32:29.395Z,NaN
2013-02-14T22:32:40.251Z,NaN
2013-02-14T22:32:51.107Z,NaN
2013-02-14T22:33:01.962Z,NaN
2013-02-14T22:33:12.818Z,NaN
2013-02-14T22:33:23.674Z,NaN
2013-02-14T22:33:34.530Z,NaN
2013-02-14T22:33:45.385Z,NaN
2013-02-14T22:33:56.241Z,NaN
2013-02-14T22:34:07.097Z,NaN
2013-02-14T22:34:17.952Z,NaN
2013-02-14T22:34:28.808Z,NaN
2013-02-14T22:34:39.664Z,NaN
2013-02-14T22:34:50.520Z,NaN
2013-02-14T22:35:01.375Z,NaN
2013-02-14T22:35:12.231Z,NaN
2013-02-14T22:35:23.087Z,NaN
2013-02-14T22:35:33.943Z,NaN
2013-02-14T22:35:44.798Z,NaN
2013-02-14T22:35:55.654Z,NaN
2013-02-14T22:36:06.510Z,NaN
2013-02-14T22:36:17.365Z,NaN
2013-02-14T22:36:28.221Z,NaN
2013-02-14T22:36:39.077Z,NaN
2013-02-14T22:36:49.933Z,NaN
2013-02-14T22:37:00.788Z,NaN
2013-02-14T22:37:11.644Z,NaN
2013-02-14T22:37:22.500Z,NaN
2013-02-14T22:37:33.355Z,NaN
2013-02-14T22:37:44.211Z,NaN
2013-02-14T22:37:55.067Z,NaN
2013-02-14T22:38:05.923Z,NaN
2013-02-14T22:38:16.778Z,NaN
2013-02-14T22:38:27.634Z,NaN
2013-02-14T22:38:38.490Z,NaN
2013-02-14T22:38:49.346Z,NaN
2013-02-14T22:39:00.201Z,NaN
2013-02-14T22:39:11.057Z,NaN
2013-02-14T22:39:21.913Z,NaN
2013-02-14T22:39:32.768Z,NaN
2013-02-14T22:39:43.624Z,NaN
2013-02-14T22:39:54.480Z,NaN
2013-02-14T22:40:05.336Z,NaN
2013-02-14T22:40:16.191Z,NaN
2013-02-14T22:40:27.047Z,NaN
2013-02-14T22:40:37.903Z,NaN
2013-02-14T22:40:48.758Z,NaN
2013-02-14T22:40:59.614Z,NaN
2013-02-14T22:41:10.470Z,NaN
2013-02-14T22:41:21.326Z,NaN
2013-02-14T22:41:32.181Z,NaN
2013-02-14T22:41:43.037Z,NaN
2013-02-14T22:41:53.893Z,1.8875
2013-02-14T22:42:04.749Z,1.8976
2013-02-14T22:42:15.604Z,1.4957
2013-02-14T22:42:26.460Z,1.5218
2013-02-14T22:42:37.316Z,1.4283
2013-02-14T22:42:48.171Z,1.4828
2013-02-14T22:42:59.027Z,1.5175
2013-02-14T22:43:09.883Z,1.2754
2013-02-14T22:43:20.739Z,1.4071
2013-02-14T22:43:31.594Z,1.7772
2013-02-14T22:43:42.450Z,1.8236
2013-02-14T22:43:53.306Z,1.6214
2013-02-14T22:44:04.161Z,1.5773
2013-02-14T22:44:15.017Z,1.2324
2013-02-14T22:44:25.873Z,1.3459
2013-02-14T22:44:36.729Z,1.5719
2013-02-14T22:44:47.584Z,1.6298
2013-02-14T22:44:58.440Z,1.6102
2013-02-14T22:45:09.296Z,1.8070
2013-02-14T22:45:20.152Z,1.5719
2013-02-14T22:45:31.007Z,1.8240
2013-02-14T22:45:41.863Z,1.3736
2013-02-14T22:45:52.719Z,1.3228
2013-02-14T22:46:03.574Z,1.8596
2013-02-14T22:46:14.430Z,1.7330
2013-02-14T22:46:25.286Z,1.3778
2013-02-14T22:46:36.142Z,1.3424
2013-02-14T22:46:46.997Z,1.3670
2013-02-14T22:46:57.853Z,1.4344
2013-02-14T22:47:08.709Z,1.4174
2013-02-14T22:47:19.565Z,1.5206
2013-02-14T22:47:30.420Z,1.4588
2013-02-14T22:47:41.276Z,1.7610
2013-02-14T22:47:52.132Z,1.4069
2013-02-14T22:48:02.987Z,1.4648
2013-02-14T22:48:13.843Z,1.5192
2013-02-14T22:48:24.699Z,1.4900
2013-02-14T22:48:35.555Z,1.4921
2013-02-14T22:48:46.410Z,1.4088
2013-02-14T22:48:57.266Z,1.4232
2013-02-14T22:49:08.122Z,1.5848
2013-02-14T22:49:18.977Z,1.7926
2013-02-14T22:49:29.833Z,1.9485
2013-02-14T22:49:40.689Z,1.3861
2013-02-14T22:49:51.544Z,1.5979
2013-02-14T22:50:02.400Z,1.7674
2013-02-14T22:50:13.256Z,1.5641
2013-02-14T22:50:24.112Z,1.1639
2013-02-14T22:50:34.967Z,1.4177
2013-02-14T22:50:45.823Z,1.1855
2013-02-14T22:50:56.679Z,1.9203
2013-02-14T22:51:07.535Z,1.6320
2013-02-14T22:51:18.390Z,1.7793
2013-02-14T22:51:29.246Z,1.4122
2013-02-14T22:51:40.102Z,1.4937
2013-02-14T22:51:50.958Z,1.7056
2013-02-14T22:52:01.813Z,1.7692
2013-02-14T22:52:12.669Z,1.4434
2013-02-14T22:52:23.525Z,1.5846
2013-02-14T22:52:34.380Z,1.6490
2013-02-14T22:52:45.236Z,1.2582
2013-02-14T22:52:56.092Z,1.6763
2013-02-14T22:53:06.947Z,1.3428
2013-02-14T22:53:17.803Z,1.4769
2013-02-14T22:53:28.659Z,1.4157
2013-02-14T22:53:39.514Z,1.5819
2013-02-14T22:53:50.370Z,1.4154
2013-02-14T22:54:01.225Z,1.6197
2013-02-14T22:54:12.081Z,1.4370
2013-02-14T22:54:22.937Z,1.3629
2013-02-14T22:54:33.793Z,1.6357
2013-02-14T22:54:44.648Z,1.6003
2013-02-14T22:54:55.504Z,1.5946
2013-02-14T22:55:06.360Z,1.4251
2013-02-14T22:55:17.215Z,1.7282
2013-02-14T22:55:28.071Z,1.5887
2013-02-14T22:55:38.927Z,1.5908
2013-02-14T22:55:49.783Z,1.5869
2013-02-14T22:56:00.638Z,1.7440
2013-02-14T22:56:11.494Z,1.4475
2013-02-14T22:56:22.350Z,1.8476
2013-02-14T22:56:33.205Z,1.4800
2013-02-14T22:56:44.061Z,1.6074
2013-02-14T22:56:54.917Z,1.6597
2013-02-14T22:57:05.773Z,1.5040
